State/UT & Code,Constituency Name & Code,Code Name,Category,Men,Women,Third Gender,Total,state_name_raw,state_code,state_canonical,constituency_name,constituency_type,category_clean,total_recomputed,total_missing,total_diff
Rajasthan-S20,BIKANER -SC,S20_2,Votes - Postal Votes Deducted,,,,1217.0,Rajasthan,S20,Rajasthan,BIKANER ,SC,Votes - Postal Votes Deducted,0.0,False,1217.0
Rajasthan-S20,BIKANER -SC,S20_2,Votes - Valid Postal Votes,,,,9732.0,Rajasthan,S20,Rajasthan,BIKANER ,SC,Votes - Valid Postal Votes,0.0,False,9732.0
Rajasthan-S20,BIKANER -SC,S20_2,Votes - Total Valid Votes Polled,,,,1105724.0,Rajasthan,S20,Rajasthan,BIKANER ,SC,Votes - Total Valid Votes Polled,0.0,False,1105724.0
Rajasthan-S20,BIKANER -SC,S20_2,Votes - Test Votes Polled On Evm,,,,0.0,Rajasthan,S20,Rajasthan,BIKANER ,SC,Votes - Test Votes Polled On Evm,0.0,False,0.0
Rajasthan-S20,BIKANER -SC,S20_2,Votes - Votes Polled For 'Nota'(Including Postal),,,,12558.0,Rajasthan,S20,Rajasthan,BIKANER ,SC,Votes - Votes Polled For 'Nota'(Including Postal),0.0,False,12558.0
Rajasthan-S20,BIKANER -SC,S20_2,Votes - Tendered Votes,,,,17.0,Rajasthan,S20,Rajasthan,BIKANER ,SC,Votes - Tendered Votes,0.0,False,17.0
Rajasthan-S20,BIKANER -SC,S20_2,Polling Station - Number,,,,1929.0,Rajasthan,S20,Rajasthan,BIKANER ,SC,Polling Station - Number,0.0,False,1929.0
Rajasthan-S20,BIKANER -SC,S20_2,Polling Station - Average Electors Per Polling,,,,1063.0,Rajasthan,S20,Rajasthan,BIKANER ,SC,Polling Station - Average Electors Per Polling,0.0,False,1063.0
Rajasthan-S20,BIKANER -SC,S20_2,Polling Station - Dates(S) Of Re-Poll If Any,,,,,Rajasthan,S20,Rajasthan,BIKANER ,SC,Polling Station - Dates(S) Of Re-Poll If Any,0.0,True,
Rajasthan-S20,BIKANER -SC,S20_2,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,,Rajasthan,S20,Rajasthan,BIKANER ,SC,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,0.0,True,
Rajasthan-S20,BIKANER -SC,S20_2,Dates - Polling Date - 13/05/2024,,,,,Rajasthan,S20,Rajasthan,BIKANER ,SC,Dates - Polling Date - 13/05/2024,0.0,True,
Rajasthan-S20,BIKANER -SC,S20_2,Dates - Counting Date - 04/06/2024,,,,,Rajasthan,S20,Rajasthan,BIKANER ,SC,Dates - Counting Date - 04/06/2024,0.0,True,
Rajasthan-S20,BIKANER -SC,S20_2,"Dates - Declaration Of
Result Date - 04/06/2024",,,,,Rajasthan,S20,Rajasthan,BIKANER ,SC,"Dates - Declaration Of
Result Date - 04/06/2024",0.0,True,
Rajasthan-S20,BIKANER -SC,S20_2,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,,Rajasthan,S20,Rajasthan,BIKANER ,SC,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,0.0,True,
Rajasthan-S20,BIKANER -SC,S20_2,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,,Rajasthan,S20,Rajasthan,BIKANER ,SC,Result - Candidate -Winner: - Gumma Thanuja Rani,0.0,True,
Rajasthan-S20,BIKANER -SC,S20_2,Result - Winner - Votes ,,,,477005.0,Rajasthan,S20,Rajasthan,BIKANER ,SC,Result - Winner - Votes,0.0,False,477005.0
Rajasthan-S20,BIKANER -SC,S20_2,Result - Party Runner-Up: - Bharatiya Janata Party,,,,,Rajasthan,S20,Rajasthan,BIKANER ,SC,Result - Party Runner-Up: - Bharatiya Janata Party,0.0,True,
Rajasthan-S20,BIKANER -SC,S20_2,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,511026.0,Rajasthan,S20,Rajasthan,BIKANER ,SC,Result - Candidate Runner-Up: - Kothapalli Geetha,0.0,False,511026.0
Rajasthan-S20,BIKANER -SC,S20_2,Result - Candidate Votes ,,,,,Rajasthan,S20,Rajasthan,BIKANER ,SC,Result - Candidate Votes,0.0,True,
Rajasthan-S20,BIKANER -SC,S20_2,Result - Votes- Margin,,,,55711.0,Rajasthan,S20,Rajasthan,BIKANER ,SC,Result - Votes- Margin,0.0,False,55711.0
Rajasthan-S20,CHURU-GEN,S20_3,Candidates - Nominated,14.0,2.0,0.0,16.0,Rajasthan,S20,Rajasthan,CHURU,GEN,Candidates - Nominated,16.0,False,0.0
Rajasthan-S20,CHURU-GEN,S20_3,Candidates - Nomination Rejected,1.0,1.0,0.0,2.0,Rajasthan,S20,Rajasthan,CHURU,GEN,Candidates - Nomination Rejected,2.0,False,0.0
Rajasthan-S20,CHURU-GEN,S20_3,Candidates - Withdrawn,1.0,0.0,0.0,1.0,Rajasthan,S20,Rajasthan,CHURU,GEN,Candidates - Withdrawn,1.0,False,0.0
Rajasthan-S20,CHURU-GEN,S20_3,Candidates - Contested,12.0,1.0,0.0,13.0,Rajasthan,S20,Rajasthan,CHURU,GEN,Candidates - Contested,13.0,False,0.0
Rajasthan-S20,CHURU-GEN,S20_3,Candidates - Forfeited Deposit,10.0,1.0,0.0,11.0,Rajasthan,S20,Rajasthan,CHURU,GEN,Candidates - Forfeited Deposit,11.0,False,0.0
Rajasthan-S20,CHURU-GEN,S20_3,Electors - General,1156053.0,1057118.0,16.0,2213187.0,Rajasthan,S20,Rajasthan,CHURU,GEN,Electors - General,2213187.0,False,0.0
Rajasthan-S20,CHURU-GEN,S20_3,Electors - Overseas,0.0,0.0,0.0,0.0,Rajasthan,S20,Rajasthan,CHURU,GEN,Electors - Overseas,0.0,False,0.0
Rajasthan-S20,CHURU-GEN,S20_3,Electors - Service,8709.0,317.0,0.0,9026.0,Rajasthan,S20,Rajasthan,CHURU,GEN,Electors - Service,9026.0,False,0.0
Rajasthan-S20,CHURU-GEN,S20_3,Electors - Total,1164762.0,1057435.0,16.0,2222213.0,Rajasthan,S20,Rajasthan,CHURU,GEN,Electors - Total,2222213.0,False,0.0
Rajasthan-S20,CHURU-GEN,S20_3,Voters - General,734239.0,673539.0,11.0,1407789.0,Rajasthan,S20,Rajasthan,CHURU,GEN,Voters - General,1407789.0,False,0.0
Rajasthan-S20,CHURU-GEN,S20_3,Voters - Overseas,0.0,0.0,0.0,0.0,Rajasthan,S20,Rajasthan,CHURU,GEN,Voters - Overseas,0.0,False,0.0
Rajasthan-S20,CHURU-GEN,S20_3,Voters - Proxy,,,,0.0,Rajasthan,S20,Rajasthan,CHURU,GEN,Voters - Proxy,0.0,False,0.0
Rajasthan-S20,CHURU-GEN,S20_3,Voters - Postal,,,,18809.0,Rajasthan,S20,Rajasthan,CHURU,GEN,Voters - Postal,0.0,False,18809.0
Rajasthan-S20,CHURU-GEN,S20_3,Voters - Total,,,,1426598.0,Rajasthan,S20,Rajasthan,CHURU,GEN,Voters - Total,0.0,False,1426598.0
Rajasthan-S20,CHURU-GEN,S20_3,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,,,,0.0,Rajasthan,S20,Rajasthan,CHURU,GEN,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,0.0,False,0.0
Rajasthan-S20,CHURU-GEN,S20_3,Voters - Polling Percentage,,,,64.2,Rajasthan,S20,Rajasthan,CHURU,GEN,Voters - Polling Percentage,0.0,False,64.2
Rajasthan-S20,CHURU-GEN,S20_3,Votes - Total Votes Polled On Evm,,,,1407789.0,Rajasthan,S20,Rajasthan,CHURU,GEN,Votes - Total Votes Polled On Evm,0.0,False,1407789.0
Rajasthan-S20,CHURU-GEN,S20_3,Votes - Total Deducted Votes From Evm,,,,6583.0,Rajasthan,S20,Rajasthan,CHURU,GEN,Votes - Total Deducted Votes From Evm,0.0,False,6583.0
Rajasthan-S20,CHURU-GEN,S20_3,Votes - Total Valid Votes Polled On Evm,,,,1401206.0,Rajasthan,S20,Rajasthan,CHURU,GEN,Votes - Total Valid Votes Polled On Evm,0.0,False,1401206.0
Rajasthan-S20,CHURU-GEN,S20_3,Votes - Postal Votes Counted,,,,18809.0,Rajasthan,S20,Rajasthan,CHURU,GEN,Votes - Postal Votes Counted,0.0,False,18809.0
Rajasthan-S20,CHURU-GEN,S20_3,Votes - Postal Votes Deducted,,,,2026.0,Rajasthan,S20,Rajasthan,CHURU,GEN,Votes - Postal Votes Deducted,0.0,False,2026.0
Rajasthan-S20,CHURU-GEN,S20_3,Votes - Valid Postal Votes,,,,16783.0,Rajasthan,S20,Rajasthan,CHURU,GEN,Votes - Valid Postal Votes,0.0,False,16783.0
Rajasthan-S20,CHURU-GEN,S20_3,Votes - Total Valid Votes Polled,,,,1417989.0,Rajasthan,S20,Rajasthan,CHURU,GEN,Votes - Total Valid Votes Polled,0.0,False,1417989.0
Rajasthan-S20,CHURU-GEN,S20_3,Votes - Test Votes Polled On Evm,,,,0.0,Rajasthan,S20,Rajasthan,CHURU,GEN,Votes - Test Votes Polled On Evm,0.0,False,0.0
Rajasthan-S20,CHURU-GEN,S20_3,Votes - Votes Polled For 'Nota'(Including Postal),,,,6656.0,Rajasthan,S20,Rajasthan,CHURU,GEN,Votes - Votes Polled For 'Nota'(Including Postal),0.0,False,6656.0
Rajasthan-S20,CHURU-GEN,S20_3,Votes - Tendered Votes,,,,27.0,Rajasthan,S20,Rajasthan,CHURU,GEN,Votes - Tendered Votes,0.0,False,27.0
Rajasthan-S20,CHURU-GEN,S20_3,Polling Station - Number,,,,2129.0,Rajasthan,S20,Rajasthan,CHURU,GEN,Polling Station - Number,0.0,False,2129.0
Rajasthan-S20,CHURU-GEN,S20_3,Polling Station - Average Electors Per Polling,,,,1044.0,Rajasthan,S20,Rajasthan,CHURU,GEN,Polling Station - Average Electors Per Polling,0.0,False,1044.0
Rajasthan-S20,CHURU-GEN,S20_3,Polling Station - Dates(S) Of Re-Poll If Any,,,,,Rajasthan,S20,Rajasthan,CHURU,GEN,Polling Station - Dates(S) Of Re-Poll If Any,0.0,True,
Rajasthan-S20,CHURU-GEN,S20_3,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,,Rajasthan,S20,Rajasthan,CHURU,GEN,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,0.0,True,
Rajasthan-S20,CHURU-GEN,S20_3,Dates - Polling Date - 13/05/2024,,,,,Rajasthan,S20,Rajasthan,CHURU,GEN,Dates - Polling Date - 13/05/2024,0.0,True,
Rajasthan-S20,CHURU-GEN,S20_3,Dates - Counting Date - 04/06/2024,,,,,Rajasthan,S20,Rajasthan,CHURU,GEN,Dates - Counting Date - 04/06/2024,0.0,True,
Rajasthan-S20,CHURU-GEN,S20_3,"Dates - Declaration Of
Result Date - 04/06/2024",,,,,Rajasthan,S20,Rajasthan,CHURU,GEN,"Dates - Declaration Of
Result Date - 04/06/2024",0.0,True,
Rajasthan-S20,CHURU-GEN,S20_3,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,,Rajasthan,S20,Rajasthan,CHURU,GEN,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,0.0,True,
Rajasthan-S20,CHURU-GEN,S20_3,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,,Rajasthan,S20,Rajasthan,CHURU,GEN,Result - Candidate -Winner: - Gumma Thanuja Rani,0.0,True,
Rajasthan-S20,CHURU-GEN,S20_3,Result - Winner - Votes ,,,,477005.0,Rajasthan,S20,Rajasthan,CHURU,GEN,Result - Winner - Votes,0.0,False,477005.0
Rajasthan-S20,CHURU-GEN,S20_3,Result - Party Runner-Up: - Bharatiya Janata Party,,,,,Rajasthan,S20,Rajasthan,CHURU,GEN,Result - Party Runner-Up: - Bharatiya Janata Party,0.0,True,
Rajasthan-S20,CHURU-GEN,S20_3,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,655474.0,Rajasthan,S20,Rajasthan,CHURU,GEN,Result - Candidate Runner-Up: - Kothapalli Geetha,0.0,False,655474.0
Rajasthan-S20,CHURU-GEN,S20_3,Result - Candidate Votes ,,,,,Rajasthan,S20,Rajasthan,CHURU,GEN,Result - Candidate Votes,0.0,True,
Rajasthan-S20,CHURU-GEN,S20_3,Result - Votes- Margin,,,,72737.0,Rajasthan,S20,Rajasthan,CHURU,GEN,Result - Votes- Margin,0.0,False,72737.0
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Candidates - Nominated,10.0,0.0,0.0,10.0,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Candidates - Nominated,10.0,False,0.0
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Candidates - Nomination Rejected,2.0,0.0,0.0,2.0,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Candidates - Nomination Rejected,2.0,False,0.0
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Candidates - Withdrawn,0.0,0.0,0.0,0.0,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Candidates - Withdrawn,0.0,False,0.0
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Candidates - Contested,8.0,0.0,0.0,8.0,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Candidates - Contested,8.0,False,0.0
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Candidates - Forfeited Deposit,6.0,0.0,0.0,6.0,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Candidates - Forfeited Deposit,6.0,False,0.0
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Electors - General,1080299.0,988228.0,13.0,2068540.0,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Electors - General,2068540.0,False,0.0
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Electors - Overseas,0.0,0.0,0.0,0.0,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Electors - Overseas,0.0,False,0.0
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Electors - Service,28146.0,1046.0,0.0,29192.0,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Electors - Service,29192.0,False,0.0
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Electors - Total,1108445.0,989274.0,13.0,2097732.0,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Electors - Total,2097732.0,False,0.0
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Voters - General,560934.0,533967.0,7.0,1094908.0,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Voters - General,1094908.0,False,0.0
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Voters - Overseas,0.0,0.0,0.0,0.0,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Voters - Overseas,0.0,False,0.0
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Voters - Proxy,,,,0.0,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Voters - Proxy,0.0,False,0.0
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Voters - Postal,,,,30208.0,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Voters - Postal,0.0,False,30208.0
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Voters - Total,,,,1125116.0,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Voters - Total,0.0,False,1125116.0
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,,,,0.0,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,0.0,False,0.0
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Voters - Polling Percentage,,,,53.63,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Voters - Polling Percentage,0.0,False,53.63
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Votes - Total Votes Polled On Evm,,,,1094908.0,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Votes - Total Votes Polled On Evm,0.0,False,1094908.0
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Votes - Total Deducted Votes From Evm,,,,6454.0,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Votes - Total Deducted Votes From Evm,0.0,False,6454.0
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Votes - Total Valid Votes Polled On Evm,,,,1088454.0,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Votes - Total Valid Votes Polled On Evm,0.0,False,1088454.0
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Votes - Postal Votes Counted,,,,30208.0,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Votes - Postal Votes Counted,0.0,False,30208.0
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Votes - Postal Votes Deducted,,,,6367.0,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Votes - Postal Votes Deducted,0.0,False,6367.0
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Votes - Valid Postal Votes,,,,23841.0,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Votes - Valid Postal Votes,0.0,False,23841.0
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Votes - Total Valid Votes Polled,,,,1112295.0,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Votes - Total Valid Votes Polled,0.0,False,1112295.0
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Votes - Test Votes Polled On Evm,,,,0.0,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Votes - Test Votes Polled On Evm,0.0,False,0.0
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Votes - Votes Polled For 'Nota'(Including Postal),,,,6632.0,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Votes - Votes Polled For 'Nota'(Including Postal),0.0,False,6632.0
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Votes - Tendered Votes,,,,10.0,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Votes - Tendered Votes,0.0,False,10.0
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Polling Station - Number,,,,1997.0,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Polling Station - Number,0.0,False,1997.0
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Polling Station - Average Electors Per Polling,,,,1050.0,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Polling Station - Average Electors Per Polling,0.0,False,1050.0
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Polling Station - Dates(S) Of Re-Poll If Any,,,,,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Polling Station - Dates(S) Of Re-Poll If Any,0.0,True,
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,0.0,True,
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Dates - Polling Date - 13/05/2024,,,,,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Dates - Polling Date - 13/05/2024,0.0,True,
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Dates - Counting Date - 04/06/2024,,,,,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Dates - Counting Date - 04/06/2024,0.0,True,
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,"Dates - Declaration Of
Result Date - 04/06/2024",,,,,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,"Dates - Declaration Of
Result Date - 04/06/2024",0.0,True,
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,0.0,True,
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Result - Candidate -Winner: - Gumma Thanuja Rani,0.0,True,
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Result - Winner - Votes ,,,,477005.0,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Result - Winner - Votes,0.0,False,477005.0
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Result - Party Runner-Up: - Bharatiya Janata Party,,,,,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Result - Party Runner-Up: - Bharatiya Janata Party,0.0,True,
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,534933.0,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Result - Candidate Runner-Up: - Kothapalli Geetha,0.0,False,534933.0
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Result - Candidate Votes ,,,,,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Result - Candidate Votes,0.0,True,
Rajasthan-S20,JHUNJHUNU -GEN,S20_4,Result - Votes- Margin,,,,18235.0,Rajasthan,S20,Rajasthan,JHUNJHUNU ,GEN,Result - Votes- Margin,0.0,False,18235.0
Rajasthan-S20,SIKAR-GEN,S20_5,Candidates - Nominated,16.0,0.0,0.0,16.0,Rajasthan,S20,Rajasthan,SIKAR,GEN,Candidates - Nominated,16.0,False,0.0
Rajasthan-S20,SIKAR-GEN,S20_5,Candidates - Nomination Rejected,0.0,0.0,0.0,0.0,Rajasthan,S20,Rajasthan,SIKAR,GEN,Candidates - Nomination Rejected,0.0,False,0.0
Rajasthan-S20,SIKAR-GEN,S20_5,Candidates - Withdrawn,2.0,0.0,0.0,2.0,Rajasthan,S20,Rajasthan,SIKAR,GEN,Candidates - Withdrawn,2.0,False,0.0
Rajasthan-S20,SIKAR-GEN,S20_5,Candidates - Contested,14.0,0.0,0.0,14.0,Rajasthan,S20,Rajasthan,SIKAR,GEN,Candidates - Contested,14.0,False,0.0
Rajasthan-S20,SIKAR-GEN,S20_5,Candidates - Forfeited Deposit,12.0,0.0,0.0,12.0,Rajasthan,S20,Rajasthan,SIKAR,GEN,Candidates - Forfeited Deposit,12.0,False,0.0
Rajasthan-S20,SIKAR-GEN,S20_5,Electors - General,1155368.0,1059518.0,14.0,2214900.0,Rajasthan,S20,Rajasthan,SIKAR,GEN,Electors - General,2214900.0,False,0.0
Rajasthan-S20,SIKAR-GEN,S20_5,Electors - Overseas,0.0,0.0,0.0,0.0,Rajasthan,S20,Rajasthan,SIKAR,GEN,Electors - Overseas,0.0,False,0.0
Rajasthan-S20,SIKAR-GEN,S20_5,Electors - Service,16885.0,549.0,0.0,17434.0,Rajasthan,S20,Rajasthan,SIKAR,GEN,Electors - Service,17434.0,False,0.0
Rajasthan-S20,SIKAR-GEN,S20_5,Electors - Total,1172253.0,1060067.0,14.0,2232334.0,Rajasthan,S20,Rajasthan,SIKAR,GEN,Electors - Total,2232334.0,False,0.0
Rajasthan-S20,SIKAR-GEN,S20_5,Voters - General,650064.0,624239.0,8.0,1274311.0,Rajasthan,S20,Rajasthan,SIKAR,GEN,Voters - General,1274311.0,False,0.0
Rajasthan-S20,SIKAR-GEN,S20_5,Voters - Overseas,0.0,0.0,0.0,0.0,Rajasthan,S20,Rajasthan,SIKAR,GEN,Voters - Overseas,0.0,False,0.0
Rajasthan-S20,SIKAR-GEN,S20_5,Voters - Proxy,,,,0.0,Rajasthan,S20,Rajasthan,SIKAR,GEN,Voters - Proxy,0.0,False,0.0
Rajasthan-S20,SIKAR-GEN,S20_5,Voters - Postal,,,,30026.0,Rajasthan,S20,Rajasthan,SIKAR,GEN,Voters - Postal,0.0,False,30026.0
Rajasthan-S20,SIKAR-GEN,S20_5,Voters - Total,,,,1304337.0,Rajasthan,S20,Rajasthan,SIKAR,GEN,Voters - Total,0.0,False,1304337.0
Rajasthan-S20,SIKAR-GEN,S20_5,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,,,,0.0,Rajasthan,S20,Rajasthan,SIKAR,GEN,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,0.0,False,0.0
Rajasthan-S20,SIKAR-GEN,S20_5,Voters - Polling Percentage,,,,58.43,Rajasthan,S20,Rajasthan,SIKAR,GEN,Voters - Polling Percentage,0.0,False,58.43
Rajasthan-S20,SIKAR-GEN,S20_5,Votes - Total Votes Polled On Evm,,,,1274311.0,Rajasthan,S20,Rajasthan,SIKAR,GEN,Votes - Total Votes Polled On Evm,0.0,False,1274311.0
Rajasthan-S20,SIKAR-GEN,S20_5,Votes - Total Deducted Votes From Evm,,,,7081.0,Rajasthan,S20,Rajasthan,SIKAR,GEN,Votes - Total Deducted Votes From Evm,0.0,False,7081.0
Rajasthan-S20,SIKAR-GEN,S20_5,Votes - Total Valid Votes Polled On Evm,,,,1267230.0,Rajasthan,S20,Rajasthan,SIKAR,GEN,Votes - Total Valid Votes Polled On Evm,0.0,False,1267230.0
Rajasthan-S20,SIKAR-GEN,S20_5,Votes - Postal Votes Counted,,,,30026.0,Rajasthan,S20,Rajasthan,SIKAR,GEN,Votes - Postal Votes Counted,0.0,False,30026.0
Rajasthan-S20,SIKAR-GEN,S20_5,Votes - Postal Votes Deducted,,,,3666.0,Rajasthan,S20,Rajasthan,SIKAR,GEN,Votes - Postal Votes Deducted,0.0,False,3666.0
Rajasthan-S20,SIKAR-GEN,S20_5,Votes - Valid Postal Votes,,,,26360.0,Rajasthan,S20,Rajasthan,SIKAR,GEN,Votes - Valid Postal Votes,0.0,False,26360.0
Rajasthan-S20,SIKAR-GEN,S20_5,Votes - Total Valid Votes Polled,,,,1293590.0,Rajasthan,S20,Rajasthan,SIKAR,GEN,Votes - Total Valid Votes Polled,0.0,False,1293590.0
Rajasthan-S20,SIKAR-GEN,S20_5,Votes - Test Votes Polled On Evm,,,,0.0,Rajasthan,S20,Rajasthan,SIKAR,GEN,Votes - Test Votes Polled On Evm,0.0,False,0.0
Rajasthan-S20,SIKAR-GEN,S20_5,Votes - Votes Polled For 'Nota'(Including Postal),,,,7266.0,Rajasthan,S20,Rajasthan,SIKAR,GEN,Votes - Votes Polled For 'Nota'(Including Postal),0.0,False,7266.0
Rajasthan-S20,SIKAR-GEN,S20_5,Votes - Tendered Votes,,,,9.0,Rajasthan,S20,Rajasthan,SIKAR,GEN,Votes - Tendered Votes,0.0,False,9.0
Rajasthan-S20,SIKAR-GEN,S20_5,Polling Station - Number,,,,2088.0,Rajasthan,S20,Rajasthan,SIKAR,GEN,Polling Station - Number,0.0,False,2088.0
Rajasthan-S20,SIKAR-GEN,S20_5,Polling Station - Average Electors Per Polling,,,,1069.0,Rajasthan,S20,Rajasthan,SIKAR,GEN,Polling Station - Average Electors Per Polling,0.0,False,1069.0
Rajasthan-S20,SIKAR-GEN,S20_5,Polling Station - Dates(S) Of Re-Poll If Any,,,,,Rajasthan,S20,Rajasthan,SIKAR,GEN,Polling Station - Dates(S) Of Re-Poll If Any,0.0,True,
Rajasthan-S20,SIKAR-GEN,S20_5,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,,Rajasthan,S20,Rajasthan,SIKAR,GEN,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,0.0,True,
Rajasthan-S20,SIKAR-GEN,S20_5,Dates - Polling Date - 13/05/2024,,,,,Rajasthan,S20,Rajasthan,SIKAR,GEN,Dates - Polling Date - 13/05/2024,0.0,True,
Rajasthan-S20,SIKAR-GEN,S20_5,Dates - Counting Date - 04/06/2024,,,,,Rajasthan,S20,Rajasthan,SIKAR,GEN,Dates - Counting Date - 04/06/2024,0.0,True,
