Pc_name,no,type,state,candidate_name,party,electors,votes,Turnout,margin,margin%,year,state_raw,state_canonical,election_year_clean
Pilibhit,13,GEN,Uttar Pradesh [1947 - 1999],Harish Kumar Gangwar,Indian National Congress (I),674646.0,307000.0,45.5,45107.0,14.7,1980.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1980
Pollachi,21,GEN,Tamil Nadu,Dhandapani C.T.,Dravida Munetra Kazhagam,705793.0,464211.0,65.8,15735.0,3.4,1980.0,Tamil Nadu,Tamil Nadu,1980
Pondicherry,1,GEN,Pondicherry,P. Shanmugam,Indian National Congress (I),319237.0,256539.0,80.4,98564.0,38.4,1980.0,Pondicherry,Pondicherry,1980
Ponnani,6,GEN,Kerala,Banatwala Gulam Mehmood,Muslim Leage,671001.0,405196.0,60.4,50863.0,12.6,1980.0,Kerala,Kerala,1980
Porbandar,5,GEN,Gujarat,Odedra Maldeji Mandlikji,Indian National Congress (I),589036.0,290284.0,49.3,60308.0,20.8,1980.0,Gujarat,Gujarat,1980
Pratapgarh,24,GEN,Uttar Pradesh [1947 - 1999],Ajit Pratap Singh,Indian National Congress (I),689724.0,301288.0,43.7,14185.0,4.7,1980.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1980
Pudukkottai,32,GEN,Tamil Nadu,V.N. Swamynathan,Indian National Congress (I),743763.0,600327.0,80.7,16099.0,2.7,1980.0,Tamil Nadu,Tamil Nadu,1980
Pune,42,SC,Maharashtra,Gadgil Vitthal Narhar,Indian National Congress (I),741735.0,429276.0,57.9,28830.0,6.7,1980.0,Maharashtra,Maharashtra,1980
Puri,8,SC,Orissa,Brajamohan Mohanty,Indian National Congress (I),688901.0,349320.0,50.7,121803.0,34.9,1980.0,Orissa,Odisha,1980
Purnea,24,GEN,Bihar [1947 - 1999],Madhuri Singh,Indian National Congress (I),686099.0,345746.0,50.4,61956.0,17.9,1980.0,Bihar [1947 - 1999],Bihar [1947 - 1999],1980
Purulia,34,GEN,West Bengal,Chitta Ranjan Mahata,All India Forward Bloc,697320.0,426779.0,61.2,104892.0,24.6,1980.0,West Bengal,West Bengal,1980
Quilon,18,GEN,Kerala,B. K. Nair,Indian National Congress (I),661179.0,420586.0,63.6,36586.0,8.7,1980.0,Kerala,Kerala,1980
Rae Bareli,23,GEN,Uttar Pradesh [1947 - 1999],Indira Gandhi,Indian National Congress (I),699064.0,396214.0,56.7,173654.0,43.8,1980.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1980
Raichur,3,GEN,Karnataka,B.V. Desai,Indian National Congress (I),679284.0,278149.0,41.0,129050.0,46.4,1980.0,Karnataka,Karnataka,1980
Raiganj,5,GEN,West Bengal,Golam Yazdani,Indian National Congress (I),693127.0,482483.0,69.6,1305.0,0.3,1980.0,West Bengal,West Bengal,1980
Raigarh,13,ST,Madhya Pradesh [1947 - 1999],Pushpa Devi Singh,Indian National Congress (I),586692.0,264122.0,45.0,81095.0,30.7,1980.0,Madhya Pradesh [1947 - 1999],Madhya Pradesh [1947 - 1999],1980
Raipur,17,GEN,Madhya Pradesh [1947 - 1999],Kayur Bhushan Mathura Prasad,Indian National Congress (I),581585.0,313917.0,54.0,66309.0,21.1,1980.0,Madhya Pradesh [1947 - 1999],Madhya Pradesh [1947 - 1999],1980
Rajahmundry,8,GEN,Andhra Pradesh,S.B.P.Pattabhi Rama Rao,Indian National Congress (I),756814.0,477868.0,63.1,118491.0,24.8,1980.0,Andhra Pradesh,Andhra Pradesh,1980
Rajampet,22,GEN,Andhra Pradesh,P. Parthasarathy,Indian National Congress (I),710540.0,367287.0,51.7,41401.0,11.3,1980.0,Andhra Pradesh,Andhra Pradesh,1980
Rajapur,1,ST,Maharashtra,Madhu Dandvate,Janta Party,585603.0,341009.0,58.2,145977.0,42.8,1980.0,Maharashtra,Maharashtra,1980
Rajgarh,32,GEN,Madhya Pradesh [1947 - 1999],Pandit Vasant Kumar Ram Krishna,Janta Party,636424.0,347929.0,54.7,32979.0,9.5,1980.0,Madhya Pradesh [1947 - 1999],Madhya Pradesh [1947 - 1999],1980
Rajkot,4,GEN,Gujarat,Mavani Ramjibhai Bhurabhai,Indian National Congress (I),706199.0,317779.0,45.0,53476.0,16.8,1980.0,Gujarat,Gujarat,1980
Rajmahal,26,ST,Bihar [1947 - 1999],Seth Hemrem,Indian National Congress (I),629351.0,227326.0,36.1,40190.0,17.7,1980.0,Bihar [1947 - 1999],Bihar [1947 - 1999],1980
Rajnandgaon,22,GEN,Madhya Pradesh [1947 - 1999],Shivendra Bahadur Singh,Indian National Congress (I),578740.0,286623.0,49.5,58496.0,20.4,1980.0,Madhya Pradesh [1947 - 1999],Madhya Pradesh [1947 - 1999],1980
Ramanathapuram,34,GEN,Tamil Nadu,Sathiyendran M.S.K.,Dravida Munetra Kazhagam,736600.0,494332.0,67.1,84133.0,17.0,1980.0,Tamil Nadu,Tamil Nadu,1980
Rampur,8,GEN,Uttar Pradesh [1947 - 1999],Zulfiqar Ali Khan,Indian National Congress (I),700181.0,386922.0,55.3,70408.0,18.2,1980.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1980
Ramtek,22,ST,Maharashtra,Barve Jatiram Chaitram,Indian National Congress (I),650601.0,395366.0,60.8,214763.0,54.3,1980.0,Maharashtra,Maharashtra,1980
Ranchi,49,GEN,Bihar [1947 - 1999],Shiva Prasad Sahu,Indian National Congress (I),694669.0,282539.0,40.7,38126.0,13.5,1980.0,Bihar [1947 - 1999],Bihar [1947 - 1999],1980
Rasipuram,15,GEN,Tamil Nadu,Devarajan B.,Indian National Congress (I),734978.0,441588.0,60.1,59872.0,13.6,1980.0,Tamil Nadu,Tamil Nadu,1980
Ratnagiri,2,GEN,Maharashtra,Bapusaheb Parulekar,Janta Party,596427.0,378755.0,63.5,44161.0,11.7,1980.0,Maharashtra,Maharashtra,1980
Rewa,9,GEN,Madhya Pradesh [1947 - 1999],Maharaja Martand Singh,Independent,718673.0,411518.0,57.3,238351.0,57.9,1980.0,Madhya Pradesh [1947 - 1999],Madhya Pradesh [1947 - 1999],1980
Robertsganj,53,SC,Uttar Pradesh [1947 - 1999],Ram Pyare Panika,Indian National Congress (I),729419.0,359001.0,49.2,16002.0,4.5,1980.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1980
Rohtak,5,GEN,Haryana,Inder Vesh,Janta Party (SECULAR),690015.0,430889.0,62.5,121440.0,28.2,1980.0,Haryana,Haryana,1980
Ropar,7,GEN,Punjab,Buta Singh,Indian National Congress (I),764571.0,529664.0,69.3,43018.0,8.1,1980.0,Punjab,Punjab,1980
Rosera,16,SC,Bihar [1947 - 1999],Baleshwar Ram,Indian National Congress (I),743904.0,468253.0,63.0,19395.0,4.1,1980.0,Bihar [1947 - 1999],Bihar [1947 - 1999],1980
Sabarkantha,15,GEN,Gujarat,Patel Shantubhai Cunibhai,Indian National Congress (I),638235.0,375347.0,58.8,79299.0,21.1,1980.0,Gujarat,Gujarat,1980
Sagar,5,SC,Madhya Pradesh [1947 - 1999],Sahodrabai Rai,Indian National Congress (I),596498.0,331566.0,55.6,71751.0,21.6,1980.0,Madhya Pradesh [1947 - 1999],Madhya Pradesh [1947 - 1999],1980
Saharanpur,84,GEN,Uttar Pradesh [1947 - 1999],Rasheed Masood,Janta Party (SECULAR),685488.0,422390.0,61.6,43676.0,10.3,1980.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1980
Saharsa,20,GEN,Bihar [1947 - 1999],Kamal Nath Jha,Indian National Congress (I),803843.0,499103.0,62.1,1255.0,0.3,1980.0,Bihar [1947 - 1999],Bihar [1947 - 1999],1980
Saidpur,49,SC,Uttar Pradesh [1947 - 1999],Rajnath Sonkar Shastri,Janta Party (SECULAR),745675.0,378280.0,50.7,13983.0,3.7,1980.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1980
Salem,16,GEN,Tamil Nadu,Palaniappan C.,Dravida Munetra Kazhagam,691389.0,470633.0,68.1,26258.0,5.6,1980.0,Tamil Nadu,Tamil Nadu,1980
Salempur,42,GEN,Uttar Pradesh [1947 - 1999],Ram Nagina Misra,Indian National Congress (I),760913.0,361561.0,47.5,15954.0,4.4,1980.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1980
Salumber,17,GEN,Rajasthan,Jai Narain,Indian National Congress (I),622115.0,327082.0,52.6,77051.0,23.6,1980.0,Rajasthan,Rajasthan,1980
Samastipur,17,GEN,Bihar [1947 - 1999],Ajit Kumar Mehta,Janta Party (SECULAR),849825.0,475011.0,55.9,86524.0,18.2,1980.0,Bihar [1947 - 1999],Bihar [1947 - 1999],1980
Sambalpur,17,GEN,Orissa,Krupasindhu Bhoi,Indian National Congress (I),722224.0,340939.0,47.2,109233.0,32.0,1980.0,Orissa,Odisha,1980
Sambhal,9,GEN,Uttar Pradesh [1947 - 1999],Bijendra Pal Singh,Indian National Congress (I),626129.0,285626.0,45.6,15767.0,5.5,1980.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1980
Sangli,46,GEN,Maharashtra,Patil Vasantrao Banduji,Indian National Congress (I),663222.0,434207.0,65.5,167645.0,38.6,1980.0,Maharashtra,Maharashtra,1980
Sangrur,10,GEN,Punjab,Gurcharan Singh,Indian National Congress (I),725096.0,491564.0,67.8,7615.0,1.5,1980.0,Punjab,Punjab,1980
Sarangarh,16,SC,Madhya Pradesh [1947 - 1999],Parasram Ram Prasad,Indian National Congress (I),669627.0,261588.0,39.1,104609.0,40.0,1980.0,Madhya Pradesh [1947 - 1999],Madhya Pradesh [1947 - 1999],1980
Sasaram,38,SC,Bihar [1947 - 1999],Jagjiwan Ram,Janta Party,751039.0,391165.0,52.1,51170.0,13.1,1980.0,Bihar [1947 - 1999],Bihar [1947 - 1999],1980
Satara,44,GEN,Maharashtra,Chavan Yashvantrao Balawantrao,Indian National Congress (U),659862.0,425436.0,64.5,53033.0,12.5,1980.0,Maharashtra,Maharashtra,1980
Satna,8,GEN,Madhya Pradesh [1947 - 1999],Gulsher Ahmed,Indian National Congress (I),660435.0,385797.0,58.4,52119.0,13.5,1980.0,Madhya Pradesh [1947 - 1999],Madhya Pradesh [1947 - 1999],1980
Sawai Madhopur,11,ST,Rajasthan,Ram Kumar,Indian National Congress (I),717760.0,352888.0,49.2,48131.0,13.6,1980.0,Rajasthan,Rajasthan,1980
Secunderabad,31,GEN,Andhra Pradesh,P. Shiv Shanker,Indian National Congress (I),845037.0,383890.0,45.4,28523.0,7.4,1980.0,Andhra Pradesh,Andhra Pradesh,1980
Seoni,26,GEN,Madhya Pradesh [1947 - 1999],Gargishaker Ramkrishna Mishra,Indian National Congress (I),610655.0,304864.0,49.9,62796.0,20.6,1980.0,Madhya Pradesh [1947 - 1999],Madhya Pradesh [1947 - 1999],1980
Serampore,26,GEN,West Bengal,Dinen Bhattacharya,Communist Party Of India (MARXIST),774081.0,501575.0,64.8,106107.0,21.2,1980.0,West Bengal,West Bengal,1980
Shahabad,16,GEN,Uttar Pradesh [1947 - 1999],Dharmgaj Singh,Indian National Congress (I),695196.0,319176.0,45.9,57496.0,18.0,1980.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1980
Shahdol,11,ST,Madhya Pradesh [1947 - 1999],Dalbir Singh,Indian National Congress (I),636794.0,267659.0,42.0,56484.0,21.1,1980.0,Madhya Pradesh [1947 - 1999],Madhya Pradesh [1947 - 1999],1980
Shahjahanpur,14,GEN,Uttar Pradesh [1947 - 1999],Kr. Jatendra Prasad,Indian National Congress (I),685505.0,340314.0,49.6,6259.0,1.8,1980.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1980
Shajapur,33,SC,Madhya Pradesh [1947 - 1999],Fulchand Verma,Janta Party,655806.0,416899.0,63.6,8361.0,2.0,1980.0,Madhya Pradesh [1947 - 1999],Madhya Pradesh [1947 - 1999],1980
Sheohar,12,GEN,Bihar [1947 - 1999],Ram Dulari Singh,Indian National Congress (I),790288.0,419552.0,53.1,51392.0,12.2,1980.0,Bihar [1947 - 1999],Bihar [1947 - 1999],1980
Shillong,1,ST,Meghalaya,Data Not Available,-,,,,,,1980.0,Meghalaya,Meghalaya,1980
Shimoga,21,GEN,Karnataka,S.T. Quadri,Indian National Congress (I),697266.0,448457.0,64.3,151798.0,33.8,1980.0,Karnataka,Karnataka,1980
Sholapur,37,GEN,Maharashtra,Kuchan Gangadhar Sidramappa,Indian National Congress (I),601206.0,390707.0,65.0,104606.0,26.8,1980.0,Maharashtra,Maharashtra,1980
Siddipet,32,SC,Andhra Pradesh,Nandi Yellaiah,Indian National Congress (I),744000.0,327242.0,44.0,192532.0,58.8,1980.0,Andhra Pradesh,Andhra Pradesh,1980
Sidhi,10,ST,Madhya Pradesh [1947 - 1999],Moti Lal Singh,Indian National Congress (I),668510.0,271237.0,40.6,70685.0,26.1,1980.0,Madhya Pradesh [1947 - 1999],Madhya Pradesh [1947 - 1999],1980
Sikar,5,GEN,Rajasthan,Kumbha Ram Arya,Janta Party (SECULAR),775033.0,455942.0,58.8,34132.0,7.5,1980.0,Rajasthan,Rajasthan,1980
Sikkim,1,GEN,Sikkim,Pahal Man Subba,Sikkim Janata Parishad,118224.0,52895.0,44.7,20118.0,38.0,1980.0,Sikkim,Sikkim,1980
Silchar,2,GEN,Assam,Santosh Mohan Dev (Rana Dev),Indian National Congress (I),565048.0,376008.0,66.5,18606.0,4.9,1980.0,Assam,Assam,1980
Simla,1,GEN,Himachal Pradesh,Krishan Dutt,Indian National Congress (I),523977.0,272407.0,52.0,35134.0,12.9,1980.0,Himachal Pradesh,Himachal Pradesh,1980
Singhbhum,51,ST,Bihar [1947 - 1999],Bagun Sumbrui,Janta Party,574233.0,171427.0,29.9,16808.0,9.8,1980.0,Bihar [1947 - 1999],Bihar [1947 - 1999],1980
Sirsa,10,GEN,Haryana,Dalbir Singh,Indian National Congress (I),692956.0,423139.0,61.1,21501.0,5.1,1980.0,Haryana,Haryana,1980
Sitamarhi,11,GEN,Bihar [1947 - 1999],Baliram Bhagat,Indian National Congress (U),814886.0,471407.0,57.9,32249.0,6.8,1980.0,Bihar [1947 - 1999],Bihar [1947 - 1999],1980
Sitapur,17,GEN,Uttar Pradesh [1947 - 1999],Rajendra Kumari Bajpai,Indian National Congress (I),655631.0,295225.0,45.0,45697.0,15.5,1980.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1980
Sivaganga,33,GEN,Tamil Nadu,Swaminathan R.V.,Indian National Congress (I),725576.0,514079.0,70.9,134561.0,26.2,1980.0,Tamil Nadu,Tamil Nadu,1980
Sivakasi,35,GEN,Tamil Nadu,Sourdararajan N.,All India Anna Dravida Munnetra Kazhagam,756211.0,517475.0,68.4,6612.0,1.3,1980.0,Tamil Nadu,Tamil Nadu,1980
Siwan,5,GEN,Bihar [1947 - 1999],M. Yusuf,Indian National Congress (I),719852.0,337998.0,47.0,15599.0,4.6,1980.0,Bihar [1947 - 1999],Bihar [1947 - 1999],1980
Sonepat,4,GEN,Haryana,Devi Lal,Janta Party (SECULAR),708973.0,475413.0,67.1,157791.0,33.2,1980.0,Haryana,Haryana,1980
South Delhi,2,GEN,Delhi [1977 Onwards],Charanjit Singh (West Friends Colony),Indian National Congress (I),504959.0,319353.0,63.2,4100.0,1.3,1980.0,Delhi [1977 Onwards],Delhi [1977 Onwards],1980
Srikakulam,1,GEN,Andhra Pradesh,Rajagopalarao Boddepalli,Indian National Congress (I),647603.0,411259.0,63.5,78989.0,19.2,1980.0,Andhra Pradesh,Andhra Pradesh,1980
Srinagar,2,GEN,Jammu & Kashmir,Farooq Abdullah,Jammu & Kashmir National Conference,519706.0,,,,,1980.0,Jammu & Kashmir,Jammu and Kashmir,1980
Sriperumbudur,4,GEN,Tamil Nadu,Nagaratnam T.,Dravida Munetra Kazhagam,720766.0,451190.0,62.6,82777.0,18.3,1980.0,Tamil Nadu,Tamil Nadu,1980
Sultanpur,26,GEN,Uttar Pradesh [1947 - 1999],Giriraj Isngh,Indian National Congress (I),709769.0,303235.0,42.7,26081.0,8.6,1980.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1980
Sundargarh,20,GEN,Orissa,Christopher Ekka,Indian National Congress (I),634386.0,265565.0,41.9,40951.0,15.4,1980.0,Orissa,Odisha,1980
Surat,24,GEN,Gujarat,Patel Chhaganbhai Devabhai,Indian National Congress (I),760862.0,474650.0,62.4,26661.0,5.6,1980.0,Gujarat,Gujarat,1980
Surendranagar,2,GEN,Gujarat,Digvijaysinh Pratapsinhg Zala,Indian National Congress (I),581146.0,348574.0,60.0,84516.0,24.2,1980.0,Gujarat,Gujarat,1980
Surguja,12,ST,Madhya Pradesh [1947 - 1999],Chakaradhari,Indian National Congress (I),594287.0,261154.0,43.9,62289.0,23.9,1980.0,Madhya Pradesh [1947 - 1999],Madhya Pradesh [1947 - 1999],1980
Tamluk,30,GEN,West Bengal,Misra Satyagopal,Communist Party Of India (MARXIST),689405.0,548787.0,79.6,123051.0,22.4,1980.0,West Bengal,West Bengal,1980
Tarn Taran,3,GEN,Punjab,Lehna Singh,Shiromani Akali Dal,744666.0,444281.0,59.7,5247.0,1.2,1980.0,Punjab,Punjab,1980
Tehri Garhwal,1,GEN,Uttar Pradesh [1947 - 1999],Trepan Singh Negi,Indian National Congress (I),598600.0,240521.0,40.2,40763.0,16.9,1980.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1980
Tenali,14,GEN,Andhra Pradesh,Meduri Nageswara Rao,Indian National Congress (I),705166.0,449548.0,63.8,70350.0,15.6,1980.0,Andhra Pradesh,Andhra Pradesh,1980
Tenkasi,37,SC,Tamil Nadu,Arunachalam M.,Indian National Congress (I),679386.0,447818.0,65.9,108316.0,24.2,1980.0,Tamil Nadu,Tamil Nadu,1980
Tezpur,9,GEN,Assam,Data Not Available,-,,,,,,1980.0,Assam,Assam,1980
Thane,10,GEN,Maharashtra,Mhalgi Ramchandra Kashinath,Janta Party,889904.0,478845.0,53.8,10275.0,2.1,1980.0,Maharashtra,Maharashtra,1980
Thanjavur,31,GEN,Tamil Nadu,Singaravadivel S.,Indian National Congress (I),660633.0,512635.0,77.6,44539.0,8.7,1980.0,Tamil Nadu,Tamil Nadu,1980
Tindivanam,10,GEN,Tamil Nadu,Ramaswamy Padayatchi S.S.,Indian National Congress (I),717771.0,455048.0,63.4,156898.0,34.5,1980.0,Tamil Nadu,Tamil Nadu,1980
Tiruchendur,38,GEN,Tamil Nadu,Kosalram K. T.,Indian National Congress (I),704399.0,445880.0,63.3,113819.0,25.5,1980.0,Tamil Nadu,Tamil Nadu,1980
Tiruchengode,17,GEN,Tamil Nadu,Kandaswamy M.,Dravida Munetra Kazhagam,889296.0,547419.0,61.6,21218.0,3.9,1980.0,Tamil Nadu,Tamil Nadu,1980
Tiruchirappalli,27,SC,Tamil Nadu,Selvaraju N.,Dravida Munetra Kazhagam,722379.0,519651.0,71.9,73599.0,14.2,1980.0,Tamil Nadu,Tamil Nadu,1980
Tirunelveli,36,GEN,Tamil Nadu,Sivaprakasam D.S.A.,Dravida Munetra Kazhagam,702603.0,475645.0,67.7,59962.0,12.6,1980.0,Tamil Nadu,Tamil Nadu,1980
Tirupathi,20,SC,Andhra Pradesh,Pasala Penchalaiah,Indian National Congress (I),762941.0,359863.0,47.2,155306.0,43.2,1980.0,Andhra Pradesh,Andhra Pradesh,1980
Tiruppattur,8,GEN,Tamil Nadu,Murugian S.,Dravida Munetra Kazhagam,686891.0,444712.0,64.7,115361.0,25.9,1980.0,Tamil Nadu,Tamil Nadu,1980
Tonk,13,GEN,Rajasthan,Banwari Lal Bairwa,Indian National Congress (I),680969.0,350660.0,51.5,31202.0,8.9,1980.0,Rajasthan,Rajasthan,1980
Trichur,9,SC,Kerala,K. A. Rajan,Communist Party Of India (MARXIST),622311.0,387098.0,62.2,43151.0,11.1,1980.0,Kerala,Kerala,1980
Tripura East,2,ST,Tripura,Bajuban Riyan,Communist Party Of India (MARXIST),522218.0,414540.0,79.4,93906.0,22.7,1980.0,Tripura,Tripura,1980
Tripura West,1,GEN,Tripura,Ajoy Biswas,Communist Party Of India (MARXIST),535288.0,431189.0,80.6,55345.0,12.8,1980.0,Tripura,Tripura,1980
Trivandrum,20,GEN,Kerala,A. Neelalohithadasan Nadar,Indian National Congress (I),714687.0,453458.0,63.5,107057.0,23.6,1980.0,Kerala,Kerala,1980
Tumkur,8,GEN,Karnataka,K. Lakkappa,Indian National Congress (I),665831.0,451867.0,67.9,117061.0,25.9,1980.0,Karnataka,Karnataka,1980
Tura,2,ST,Meghalaya,Puron A. Sangma,Indian National Congress (I),225582.0,115575.0,51.2,69249.0,59.9,1980.0,Meghalaya,Meghalaya,1980
Udaipur,18,GEN,Rajasthan,Mohan Lal Sukhadia,Indian National Congress (I),729573.0,439726.0,60.3,51897.0,11.8,1980.0,Rajasthan,Rajasthan,1980
Udhampur,5,GEN,Jammu & Kashmir,Karan Singh,Indian National Congress (U),578770.0,338969.0,58.6,55429.0,16.4,1980.0,Jammu & Kashmir,Jammu and Kashmir,1980
Udupi,18,SC,Karnataka,Oscar Fernandes,Indian National Congress (I),605699.0,430824.0,71.1,159969.0,37.1,1980.0,Karnataka,Karnataka,1980
Ujjain,38,SC,Madhya Pradesh [1947 - 1999],Satyanarayan Jatiya,Janta Party,616131.0,369007.0,59.9,11326.0,3.1,1980.0,Madhya Pradesh [1947 - 1999],Madhya Pradesh [1947 - 1999],1980
Uluberia,25,GEN,West Bengal,Hannan Mollah,Communist Party Of India (MARXIST),738696.0,510579.0,69.1,139078.0,27.2,1980.0,West Bengal,West Bengal,1980
Unnao,22,GEN,Uttar Pradesh [1947 - 1999],Ziaur Rehman Ansari,Indian National Congress (I),677173.0,315733.0,46.6,34869.0,11.0,1980.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1980
Vaishali,9,GEN,Bihar [1947 - 1999],Kishroi Sinha,Janta Party,746901.0,370480.0,49.6,3331.0,0.9,1980.0,Bihar [1947 - 1999],Bihar [1947 - 1999],1980
Vandavasi,9,GEN,Tamil Nadu,Pattuswamy D.,Indian National Congress (I),714275.0,468039.0,65.5,127154.0,27.2,1980.0,Tamil Nadu,Tamil Nadu,1980
Varanasi,52,GEN,Uttar Pradesh [1947 - 1999],Kamalapati,Indian National Congress (I),665915.0,357310.0,53.7,24735.0,6.9,1980.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1980
Vellore,7,GEN,Tamil Nadu,Abdul Samad A.K.A.,Independent,707512.0,430318.0,60.8,79546.0,18.5,1980.0,Tamil Nadu,Tamil Nadu,1980
Vidisha,31,GEN,Madhya Pradesh [1947 - 1999],Pratapbhanu Krishnagopal,Indian National Congress (I),642322.0,360501.0,56.1,5080.0,1.4,1980.0,Madhya Pradesh [1947 - 1999],Madhya Pradesh [1947 - 1999],1980
Vijayawada,13,GEN,Andhra Pradesh,Vidya Chennupati,Indian National Congress (I),765506.0,528323.0,69.0,98702.0,18.7,1980.0,Andhra Pradesh,Andhra Pradesh,1980
Visakhapatnam,4,GEN,Andhra Pradesh,Appalaswamy Kommuru,Indian National Congress (I),723703.0,422972.0,58.5,34635.0,8.2,1980.0,Andhra Pradesh,Andhra Pradesh,1980
Vishnupur,36,GEN,West Bengal,Ajit Kumar Saha,Communist Party Of India (MARXIST),692722.0,527721.0,76.2,110200.0,20.9,1980.0,West Bengal,West Bengal,1980
Warangal,39,GEN,Andhra Pradesh,Md. Kamaloddin Ahmed,Indian National Congress (I),659014.0,460588.0,69.9,122042.0,26.5,1980.0,Andhra Pradesh,Andhra Pradesh,1980
Wardha,27,GEN,Maharashtra,Vasantrao Sathe,Indian National Congress (I),685760.0,444619.0,64.8,177509.0,39.9,1980.0,Maharashtra,Maharashtra,1980
Washim,20,ST,Maharashtra,Gulam Nabi Azad,Indian National Congress (I),620782.0,392774.0,63.3,151478.0,38.6,1980.0,Maharashtra,Maharashtra,1980
Yavatmal,28,GEN,Maharashtra,Patil Uttamrao Deorao,Indian National Congress (I),650317.0,403817.0,62.1,200180.0,49.6,1980.0,Maharashtra,Maharashtra,1980
Adilabad,35,GEN,Andhra Pradesh,C. Madhav Reddy,Telugu Desam,700294.0,444854.0,63.5,54558.0,12.3,1984.0,Andhra Pradesh,Andhra Pradesh,1984
Adoor,17,GEN,Kerala,K. K. Kunhambu,Indian National Congress,674208.0,510084.0,75.7,50972.0,10.0,1984.0,Kerala,Kerala,1984
Agra,73,GEN,Uttar Pradesh [1947 - 1999],Nihal Singh,Indian National Congress,639657.0,347677.0,54.4,39677.0,11.4,1984.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1984
Ahmedabad,10,GEN,Gujarat,Haroobhai Mehta,Indian National Congress,766276.0,464021.0,60.6,33137.0,7.1,1984.0,Gujarat,Gujarat,1984
Ahmednagar,39,GEN,Maharashtra,Gadakh Yeshwantrao Kankarrao,Indian National Congress,771205.0,493400.0,64.0,100323.0,20.3,1984.0,Maharashtra,Maharashtra,1984
Ajmer,12,GEN,Rajasthan,Vishnu Kumar Modi,Indian National Congress,742253.0,439364.0,59.2,56694.0,12.9,1984.0,Rajasthan,Rajasthan,1984
Akbarpur,27,SC,Uttar Pradesh [1947 - 1999],Ram Piyare Suman,Indian National Congress,756377.0,443149.0,58.6,69621.0,15.7,1984.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1984
Akola,19,GEN,Maharashtra,Madhusudan Atmaram Vairale,Indian National Congress,736060.0,524199.0,71.2,13810.0,2.6,1984.0,Maharashtra,Maharashtra,1984
Aligarh,76,GEN,Uttar Pradesh [1947 - 1999],Usha Rani,Indian National Congress,735424.0,405725.0,55.2,102231.0,25.2,1984.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1984
Alipurduars,2,ST,West Bengal,Pijus Tirkey,Revolutionary Socialist Party,736742.0,557382.0,75.7,30182.0,5.4,1984.0,West Bengal,West Bengal,1984
Allahabad,56,GEN,Uttar Pradesh [1947 - 1999],Amitabh Bachchan,Indian National Congress,777652.0,444552.0,57.2,187795.0,42.2,1984.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1984
Alleppey,15,GEN,Kerala,Vakkon Purushothaman,Indian National Congress,701138.0,589117.0,84.0,37764.0,6.4,1984.0,Kerala,Kerala,1984
Almora,3,GEN,Uttar Pradesh [1947 - 1999],Harish Chandra Singh,Indian National Congress,670370.0,311757.0,46.5,140332.0,45.0,1984.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1984
Alwar,8,GEN,Rajasthan,Ram Singh Yadev,Indian National Congress,751298.0,420251.0,55.9,125531.0,29.9,1984.0,Rajasthan,Rajasthan,1984
Amalapuram,9,SC,Andhra Pradesh,Aithabathula Jogeswara Venkata Buthci Maheswara Rao,Telugu Desam,694686.0,527427.0,75.9,119731.0,22.7,1984.0,Andhra Pradesh,Andhra Pradesh,1984
Ambala,1,SC,Haryana,Ram Prakash,Indian National Congress,694840.0,485364.0,69.9,177352.0,36.5,1984.0,Haryana,Haryana,1984
Amethi,25,GEN,Uttar Pradesh [1947 - 1999],Rajiv Gandhi,Indian National Congress,740782.0,446289.0,60.3,314878.0,70.6,1984.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1984
