State/UT & Code,Constituency Name & Code,Code Name,Category,Men,Women,Third Gender,Total
Punjab-S19,Fatehgarh Sahib-SC,S19_8,Votes - Valid Postal Votes,,,,3134.0
Punjab-S19,Fatehgarh Sahib-SC,S19_8,Votes - Total Valid Votes Polled,,,,965068.0
Punjab-S19,Fatehgarh Sahib-SC,S19_8,Votes - Test Votes Polled On Evm,,,,0.0
Punjab-S19,Fatehgarh Sahib-SC,S19_8,Votes - Votes Polled For 'Nota'(Including Postal),,,,9188.0
Punjab-S19,Fatehgarh Sahib-SC,S19_8,Votes - Tendered Votes,,,,1.0
Punjab-S19,Fatehgarh Sahib-SC,S19_8,Polling Station - Number,,,,1821.0
Punjab-S19,Fatehgarh Sahib-SC,S19_8,Polling Station - Average Electors Per Polling,,,,855.0
Punjab-S19,Fatehgarh Sahib-SC,S19_8,Polling Station - Dates(S) Of Re-Poll If Any,,,,
Punjab-S19,Fatehgarh Sahib-SC,S19_8,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,
Punjab-S19,Fatehgarh Sahib-SC,S19_8,Dates - Polling Date - 13/05/2024,,,,
Punjab-S19,Fatehgarh Sahib-SC,S19_8,Dates - Counting Date - 04/06/2024,,,,
Punjab-S19,Fatehgarh Sahib-SC,S19_8,"Dates - Declaration Of
Result Date - 04/06/2024",,,,
Punjab-S19,Fatehgarh Sahib-SC,S19_8,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,
Punjab-S19,Fatehgarh Sahib-SC,S19_8,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,
Punjab-S19,Fatehgarh Sahib-SC,S19_8,Result - Winner - Votes ,,,,477005.0
Punjab-S19,Fatehgarh Sahib-SC,S19_8,Result - Party Runner-Up: - Bharatiya Janata Party,,,,
Punjab-S19,Fatehgarh Sahib-SC,S19_8,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,298389.0
Punjab-S19,Fatehgarh Sahib-SC,S19_8,Result - Candidate Votes ,,,,
Punjab-S19,Fatehgarh Sahib-SC,S19_8,Result - Votes- Margin,,,,34202.0
Punjab-S19,Faridkot-SC,S19_9,Candidates - Nominated,30.0,4.0,0.0,34.0
Punjab-S19,Faridkot-SC,S19_9,Candidates - Nomination Rejected,3.0,0.0,0.0,3.0
Punjab-S19,Faridkot-SC,S19_9,Candidates - Withdrawn,1.0,2.0,0.0,3.0
Punjab-S19,Faridkot-SC,S19_9,Candidates - Contested,26.0,2.0,0.0,28.0
Punjab-S19,Faridkot-SC,S19_9,Candidates - Forfeited Deposit,24.0,2.0,0.0,26.0
Punjab-S19,Faridkot-SC,S19_9,Electors - General,842144.0,751749.0,81.0,1593974.0
Punjab-S19,Faridkot-SC,S19_9,Electors - Overseas,40.0,19.0,0.0,59.0
Punjab-S19,Faridkot-SC,S19_9,Electors - Service,5639.0,189.0,0.0,5828.0
Punjab-S19,Faridkot-SC,S19_9,Electors - Total,847823.0,751957.0,81.0,1599861.0
Punjab-S19,Faridkot-SC,S19_9,Voters - General,545265.0,464420.0,26.0,1009711.0
Punjab-S19,Faridkot-SC,S19_9,Voters - Overseas,0.0,0.0,0.0,0.0
Punjab-S19,Faridkot-SC,S19_9,Voters - Proxy,,,,0.0
Punjab-S19,Faridkot-SC,S19_9,Voters - Postal,,,,4832.0
Punjab-S19,Faridkot-SC,S19_9,Voters - Total,,,,1014543.0
Punjab-S19,Faridkot-SC,S19_9,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,,,,0.0
Punjab-S19,Faridkot-SC,S19_9,Voters - Polling Percentage,,,,63.41
Punjab-S19,Faridkot-SC,S19_9,Votes - Total Votes Polled On Evm,,,,1009711.0
Punjab-S19,Faridkot-SC,S19_9,Votes - Total Deducted Votes From Evm,,,,4077.0
Punjab-S19,Faridkot-SC,S19_9,Votes - Total Valid Votes Polled On Evm,,,,1005634.0
Punjab-S19,Faridkot-SC,S19_9,Votes - Postal Votes Counted,,,,4832.0
Punjab-S19,Faridkot-SC,S19_9,Votes - Postal Votes Deducted,,,,154.0
Punjab-S19,Faridkot-SC,S19_9,Votes - Valid Postal Votes,,,,4678.0
Punjab-S19,Faridkot-SC,S19_9,Votes - Total Valid Votes Polled,,,,1010312.0
Punjab-S19,Faridkot-SC,S19_9,Votes - Test Votes Polled On Evm,,,,0.0
Punjab-S19,Faridkot-SC,S19_9,Votes - Votes Polled For 'Nota'(Including Postal),,,,4143.0
Punjab-S19,Faridkot-SC,S19_9,Votes - Tendered Votes,,,,0.0
Punjab-S19,Faridkot-SC,S19_9,Polling Station - Number,,,,1688.0
Punjab-S19,Faridkot-SC,S19_9,Polling Station - Average Electors Per Polling,,,,948.0
Punjab-S19,Faridkot-SC,S19_9,Polling Station - Dates(S) Of Re-Poll If Any,,,,
Punjab-S19,Faridkot-SC,S19_9,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,
Punjab-S19,Faridkot-SC,S19_9,Dates - Polling Date - 13/05/2024,,,,
Punjab-S19,Faridkot-SC,S19_9,Dates - Counting Date - 04/06/2024,,,,
Punjab-S19,Faridkot-SC,S19_9,"Dates - Declaration Of
Result Date - 04/06/2024",,,,
Punjab-S19,Faridkot-SC,S19_9,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,
Punjab-S19,Faridkot-SC,S19_9,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,
Punjab-S19,Faridkot-SC,S19_9,Result - Winner - Votes ,,,,477005.0
Punjab-S19,Faridkot-SC,S19_9,Result - Party Runner-Up: - Bharatiya Janata Party,,,,
Punjab-S19,Faridkot-SC,S19_9,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,228009.0
Punjab-S19,Faridkot-SC,S19_9,Result - Candidate Votes ,,,,
Punjab-S19,Faridkot-SC,S19_9,Result - Votes- Margin,,,,70053.0
Punjab-S19,Firozpur-GEN,S19_10,Candidates - Nominated,37.0,4.0,0.0,41.0
Punjab-S19,Firozpur-GEN,S19_10,Candidates - Nomination Rejected,5.0,3.0,0.0,8.0
Punjab-S19,Firozpur-GEN,S19_10,Candidates - Withdrawn,3.0,1.0,0.0,4.0
Punjab-S19,Firozpur-GEN,S19_10,Candidates - Contested,29.0,0.0,0.0,29.0
Punjab-S19,Firozpur-GEN,S19_10,Candidates - Forfeited Deposit,25.0,0.0,0.0,25.0
Punjab-S19,Firozpur-GEN,S19_10,Electors - General,880603.0,789337.0,48.0,1669988.0
Punjab-S19,Firozpur-GEN,S19_10,Electors - Overseas,14.0,6.0,0.0,20.0
Punjab-S19,Firozpur-GEN,S19_10,Electors - Service,4774.0,197.0,0.0,4971.0
Punjab-S19,Firozpur-GEN,S19_10,Electors - Total,885391.0,789540.0,48.0,1674979.0
Punjab-S19,Firozpur-GEN,S19_10,Voters - General,604893.0,514331.0,17.0,1119241.0
Punjab-S19,Firozpur-GEN,S19_10,Voters - Overseas,0.0,0.0,0.0,0.0
Punjab-S19,Firozpur-GEN,S19_10,Voters - Proxy,,,,0.0
Punjab-S19,Firozpur-GEN,S19_10,Voters - Postal,,,,8135.0
Punjab-S19,Firozpur-GEN,S19_10,Voters - Total,,,,1127376.0
Punjab-S19,Firozpur-GEN,S19_10,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,,,,1307.0
Punjab-S19,Firozpur-GEN,S19_10,Voters - Polling Percentage,,,,67.31
Punjab-S19,Firozpur-GEN,S19_10,Votes - Total Votes Polled On Evm,,,,1119241.0
Punjab-S19,Firozpur-GEN,S19_10,Votes - Total Deducted Votes From Evm,,,,7202.0
Punjab-S19,Firozpur-GEN,S19_10,Votes - Total Valid Votes Polled On Evm,,,,1112039.0
Punjab-S19,Firozpur-GEN,S19_10,Votes - Postal Votes Counted,,,,8135.0
Punjab-S19,Firozpur-GEN,S19_10,Votes - Postal Votes Deducted,,,,1159.0
Punjab-S19,Firozpur-GEN,S19_10,Votes - Valid Postal Votes,,,,6976.0
Punjab-S19,Firozpur-GEN,S19_10,Votes - Total Valid Votes Polled,,,,1119015.0
Punjab-S19,Firozpur-GEN,S19_10,Votes - Test Votes Polled On Evm,,,,0.0
Punjab-S19,Firozpur-GEN,S19_10,Votes - Votes Polled For 'Nota'(Including Postal),,,,6100.0
Punjab-S19,Firozpur-GEN,S19_10,Votes - Tendered Votes,,,,5.0
Punjab-S19,Firozpur-GEN,S19_10,Polling Station - Number,,,,1903.0
Punjab-S19,Firozpur-GEN,S19_10,Polling Station - Average Electors Per Polling,,,,880.0
Punjab-S19,Firozpur-GEN,S19_10,Polling Station - Dates(S) Of Re-Poll If Any,,,,
Punjab-S19,Firozpur-GEN,S19_10,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,
Punjab-S19,Firozpur-GEN,S19_10,Dates - Polling Date - 13/05/2024,,,,
Punjab-S19,Firozpur-GEN,S19_10,Dates - Counting Date - 04/06/2024,,,,
Punjab-S19,Firozpur-GEN,S19_10,"Dates - Declaration Of
Result Date - 04/06/2024",,,,
Punjab-S19,Firozpur-GEN,S19_10,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,
Punjab-S19,Firozpur-GEN,S19_10,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,
Punjab-S19,Firozpur-GEN,S19_10,Result - Winner - Votes ,,,,477005.0
Punjab-S19,Firozpur-GEN,S19_10,Result - Party Runner-Up: - Bharatiya Janata Party,,,,
Punjab-S19,Firozpur-GEN,S19_10,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,263384.0
Punjab-S19,Firozpur-GEN,S19_10,Result - Candidate Votes ,,,,
Punjab-S19,Firozpur-GEN,S19_10,Result - Votes- Margin,,,,3242.0
Punjab-S19,Bathinda-GEN,S19_11,Candidates - Nominated,25.0,5.0,0.0,30.0
Punjab-S19,Bathinda-GEN,S19_11,Candidates - Nomination Rejected,9.0,1.0,0.0,10.0
Punjab-S19,Bathinda-GEN,S19_11,Candidates - Withdrawn,1.0,1.0,0.0,2.0
Punjab-S19,Bathinda-GEN,S19_11,Candidates - Contested,15.0,3.0,0.0,18.0
Punjab-S19,Bathinda-GEN,S19_11,Candidates - Forfeited Deposit,13.0,2.0,0.0,15.0
Punjab-S19,Bathinda-GEN,S19_11,Electors - General,870006.0,781132.0,34.0,1651172.0
Punjab-S19,Bathinda-GEN,S19_11,Electors - Overseas,8.0,8.0,0.0,16.0
Punjab-S19,Bathinda-GEN,S19_11,Electors - Service,7737.0,238.0,0.0,7975.0
Punjab-S19,Bathinda-GEN,S19_11,Electors - Total,877751.0,781378.0,34.0,1659163.0
Punjab-S19,Bathinda-GEN,S19_11,Voters - General,615530.0,529712.0,19.0,1145261.0
Punjab-S19,Bathinda-GEN,S19_11,Voters - Overseas,1.0,2.0,0.0,3.0
Punjab-S19,Bathinda-GEN,S19_11,Voters - Proxy,,,,0.0
Punjab-S19,Bathinda-GEN,S19_11,Voters - Postal,,,,6456.0
Punjab-S19,Bathinda-GEN,S19_11,Voters - Total,,,,1151720.0
Punjab-S19,Bathinda-GEN,S19_11,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,,,,0.0
Punjab-S19,Bathinda-GEN,S19_11,Voters - Polling Percentage,,,,69.42
Punjab-S19,Bathinda-GEN,S19_11,Votes - Total Votes Polled On Evm,,,,1145264.0
Punjab-S19,Bathinda-GEN,S19_11,Votes - Total Deducted Votes From Evm,,,,4818.0
Punjab-S19,Bathinda-GEN,S19_11,Votes - Total Valid Votes Polled On Evm,,,,1140446.0
Punjab-S19,Bathinda-GEN,S19_11,Votes - Postal Votes Counted,,,,6456.0
Punjab-S19,Bathinda-GEN,S19_11,Votes - Postal Votes Deducted,,,,665.0
Punjab-S19,Bathinda-GEN,S19_11,Votes - Valid Postal Votes,,,,5791.0
Punjab-S19,Bathinda-GEN,S19_11,Votes - Total Valid Votes Polled,,,,1146237.0
Punjab-S19,Bathinda-GEN,S19_11,Votes - Test Votes Polled On Evm,,,,0.0
Punjab-S19,Bathinda-GEN,S19_11,Votes - Votes Polled For 'Nota'(Including Postal),,,,4933.0
Punjab-S19,Bathinda-GEN,S19_11,Votes - Tendered Votes,,,,1.0
Punjab-S19,Bathinda-GEN,S19_11,Polling Station - Number,,,,1814.0
Punjab-S19,Bathinda-GEN,S19_11,Polling Station - Average Electors Per Polling,,,,915.0
Punjab-S19,Bathinda-GEN,S19_11,Polling Station - Dates(S) Of Re-Poll If Any,,,,
Punjab-S19,Bathinda-GEN,S19_11,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,
Punjab-S19,Bathinda-GEN,S19_11,Dates - Polling Date - 13/05/2024,,,,
Punjab-S19,Bathinda-GEN,S19_11,Dates - Counting Date - 04/06/2024,,,,
Punjab-S19,Bathinda-GEN,S19_11,"Dates - Declaration Of
Result Date - 04/06/2024",,,,
Punjab-S19,Bathinda-GEN,S19_11,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,
Punjab-S19,Bathinda-GEN,S19_11,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,
Punjab-S19,Bathinda-GEN,S19_11,Result - Winner - Votes ,,,,477005.0
Punjab-S19,Bathinda-GEN,S19_11,Result - Party Runner-Up: - Bharatiya Janata Party,,,,
Punjab-S19,Bathinda-GEN,S19_11,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,326902.0
Punjab-S19,Bathinda-GEN,S19_11,Result - Candidate Votes ,,,,
Punjab-S19,Bathinda-GEN,S19_11,Result - Votes- Margin,,,,49656.0
Punjab-S19,Sangrur-GEN,S19_12,Candidates - Nominated,32.0,6.0,0.0,38.0
Punjab-S19,Sangrur-GEN,S19_12,Candidates - Nomination Rejected,9.0,3.0,0.0,12.0
Punjab-S19,Sangrur-GEN,S19_12,Candidates - Withdrawn,1.0,2.0,0.0,3.0
Punjab-S19,Sangrur-GEN,S19_12,Candidates - Contested,22.0,1.0,0.0,23.0
Punjab-S19,Sangrur-GEN,S19_12,Candidates - Forfeited Deposit,19.0,1.0,0.0,20.0
Punjab-S19,Sangrur-GEN,S19_12,Electors - General,823980.0,732538.0,46.0,1556564.0
Punjab-S19,Sangrur-GEN,S19_12,Electors - Overseas,21.0,16.0,0.0,37.0
Punjab-S19,Sangrur-GEN,S19_12,Electors - Service,7021.0,186.0,0.0,7207.0
Punjab-S19,Sangrur-GEN,S19_12,Electors - Total,831022.0,732740.0,46.0,1563808.0
Punjab-S19,Sangrur-GEN,S19_12,Voters - General,548273.0,457759.0,19.0,1006051.0
Punjab-S19,Sangrur-GEN,S19_12,Voters - Overseas,0.0,0.0,0.0,0.0
Punjab-S19,Sangrur-GEN,S19_12,Voters - Proxy,,,,0.0
Punjab-S19,Sangrur-GEN,S19_12,Voters - Postal,,,,4655.0
Punjab-S19,Sangrur-GEN,S19_12,Voters - Total,,,,1010706.0
Punjab-S19,Sangrur-GEN,S19_12,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,,,,648.0
Punjab-S19,Sangrur-GEN,S19_12,Voters - Polling Percentage,,,,64.63
Punjab-S19,Sangrur-GEN,S19_12,Votes - Total Votes Polled On Evm,,,,1006051.0
Punjab-S19,Sangrur-GEN,S19_12,Votes - Total Deducted Votes From Evm,,,,4421.0
Punjab-S19,Sangrur-GEN,S19_12,Votes - Total Valid Votes Polled On Evm,,,,1001630.0
Punjab-S19,Sangrur-GEN,S19_12,Votes - Postal Votes Counted,,,,4655.0
Punjab-S19,Sangrur-GEN,S19_12,Votes - Postal Votes Deducted,,,,440.0
Punjab-S19,Sangrur-GEN,S19_12,Votes - Valid Postal Votes,,,,4215.0
Punjab-S19,Sangrur-GEN,S19_12,Votes - Total Valid Votes Polled,,,,1005845.0
Punjab-S19,Sangrur-GEN,S19_12,Votes - Test Votes Polled On Evm,,,,0.0
Punjab-S19,Sangrur-GEN,S19_12,Votes - Votes Polled For 'Nota'(Including Postal),,,,3820.0
Punjab-S19,Sangrur-GEN,S19_12,Votes - Tendered Votes,,,,4.0
Punjab-S19,Sangrur-GEN,S19_12,Polling Station - Number,,,,1765.0
Punjab-S19,Sangrur-GEN,S19_12,Polling Station - Average Electors Per Polling,,,,886.0
Punjab-S19,Sangrur-GEN,S19_12,Polling Station - Dates(S) Of Re-Poll If Any,,,,
Punjab-S19,Sangrur-GEN,S19_12,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,
Punjab-S19,Sangrur-GEN,S19_12,Dates - Polling Date - 13/05/2024,,,,
Punjab-S19,Sangrur-GEN,S19_12,Dates - Counting Date - 04/06/2024,,,,
Punjab-S19,Sangrur-GEN,S19_12,"Dates - Declaration Of
Result Date - 04/06/2024",,,,
Punjab-S19,Sangrur-GEN,S19_12,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,
Punjab-S19,Sangrur-GEN,S19_12,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,
Punjab-S19,Sangrur-GEN,S19_12,Result - Winner - Votes ,,,,477005.0
Punjab-S19,Sangrur-GEN,S19_12,Result - Party Runner-Up: - Bharatiya Janata Party,,,,
Punjab-S19,Sangrur-GEN,S19_12,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,191525.0
Punjab-S19,Sangrur-GEN,S19_12,Result - Candidate Votes ,,,,
Punjab-S19,Sangrur-GEN,S19_12,Result - Votes- Margin,,,,172560.0
Punjab-S19,Patiala-GEN,S19_13,Candidates - Nominated,29.0,5.0,0.0,34.0
Punjab-S19,Patiala-GEN,S19_13,Candidates - Nomination Rejected,5.0,2.0,0.0,7.0
Punjab-S19,Patiala-GEN,S19_13,Candidates - Withdrawn,1.0,0.0,0.0,1.0
Punjab-S19,Patiala-GEN,S19_13,Candidates - Contested,23.0,3.0,0.0,26.0
Punjab-S19,Patiala-GEN,S19_13,Candidates - Forfeited Deposit,21.0,2.0,0.0,23.0
Punjab-S19,Patiala-GEN,S19_13,Electors - General,944272.0,862034.0,80.0,1806386.0
Punjab-S19,Patiala-GEN,S19_13,Electors - Overseas,28.0,10.0,0.0,38.0
Punjab-S19,Patiala-GEN,S19_13,Electors - Service,4930.0,226.0,0.0,5156.0
Punjab-S19,Patiala-GEN,S19_13,Electors - Total,949230.0,862270.0,80.0,1811580.0
Punjab-S19,Patiala-GEN,S19_13,Voters - General,616744.0,532293.0,28.0,1149065.0
Punjab-S19,Patiala-GEN,S19_13,Voters - Overseas,0.0,0.0,0.0,0.0
Punjab-S19,Patiala-GEN,S19_13,Voters - Proxy,,,,0.0
Punjab-S19,Patiala-GEN,S19_13,Voters - Postal,,,,3187.0
Punjab-S19,Patiala-GEN,S19_13,Voters - Total,,,,1152252.0
Punjab-S19,Patiala-GEN,S19_13,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,,,,0.0
Punjab-S19,Patiala-GEN,S19_13,Voters - Polling Percentage,,,,63.6
Punjab-S19,Patiala-GEN,S19_13,Votes - Total Votes Polled On Evm,,,,1149065.0
Punjab-S19,Patiala-GEN,S19_13,Votes - Total Deducted Votes From Evm,,,,6641.0
Punjab-S19,Patiala-GEN,S19_13,Votes - Total Valid Votes Polled On Evm,,,,1142424.0
Punjab-S19,Patiala-GEN,S19_13,Votes - Postal Votes Counted,,,,3187.0
Punjab-S19,Patiala-GEN,S19_13,Votes - Postal Votes Deducted,,,,549.0
Punjab-S19,Patiala-GEN,S19_13,Votes - Valid Postal Votes,,,,2638.0
Punjab-S19,Patiala-GEN,S19_13,Votes - Total Valid Votes Polled,,,,1145062.0
Punjab-S19,Patiala-GEN,S19_13,Votes - Test Votes Polled On Evm,,,,0.0
Punjab-S19,Patiala-GEN,S19_13,Votes - Votes Polled For 'Nota'(Including Postal),,,,6681.0
Punjab-S19,Patiala-GEN,S19_13,Votes - Tendered Votes,,,,2.0
Punjab-S19,Patiala-GEN,S19_13,Polling Station - Number,,,,2082.0
Punjab-S19,Patiala-GEN,S19_13,Polling Station - Average Electors Per Polling,,,,870.0
Punjab-S19,Patiala-GEN,S19_13,Polling Station - Dates(S) Of Re-Poll If Any,,,,
Punjab-S19,Patiala-GEN,S19_13,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,
Punjab-S19,Patiala-GEN,S19_13,Dates - Polling Date - 13/05/2024,,,,
Punjab-S19,Patiala-GEN,S19_13,Dates - Counting Date - 04/06/2024,,,,
Punjab-S19,Patiala-GEN,S19_13,"Dates - Declaration Of
Result Date - 04/06/2024",,,,
Punjab-S19,Patiala-GEN,S19_13,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,
Punjab-S19,Patiala-GEN,S19_13,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,
Punjab-S19,Patiala-GEN,S19_13,Result - Winner - Votes ,,,,477005.0
Punjab-S19,Patiala-GEN,S19_13,Result - Party Runner-Up: - Bharatiya Janata Party,,,,
Punjab-S19,Patiala-GEN,S19_13,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,290785.0
Punjab-S19,Patiala-GEN,S19_13,Result - Candidate Votes ,,,,
Punjab-S19,Patiala-GEN,S19_13,Result - Votes- Margin,,,,14831.0
Rajasthan-S20,GANGANAGAR -SC,S20_1,Candidates - Nominated,7.0,2.0,0.0,9.0
Rajasthan-S20,GANGANAGAR -SC,S20_1,Candidates - Nomination Rejected,0.0,0.0,0.0,0.0
Rajasthan-S20,GANGANAGAR -SC,S20_1,Candidates - Withdrawn,0.0,0.0,0.0,0.0
Rajasthan-S20,GANGANAGAR -SC,S20_1,Candidates - Contested,7.0,2.0,0.0,9.0
Rajasthan-S20,GANGANAGAR -SC,S20_1,Candidates - Forfeited Deposit,6.0,1.0,0.0,7.0
Rajasthan-S20,GANGANAGAR -SC,S20_1,Electors - General,1096432.0,1005505.0,65.0,2102002.0
Rajasthan-S20,GANGANAGAR -SC,S20_1,Electors - Overseas,0.0,0.0,0.0,0.0
Rajasthan-S20,GANGANAGAR -SC,S20_1,Electors - Service,1843.0,123.0,0.0,1966.0
Rajasthan-S20,GANGANAGAR -SC,S20_1,Electors - Total,1098275.0,1005628.0,65.0,2103968.0
Rajasthan-S20,GANGANAGAR -SC,S20_1,Voters - General,743894.0,655765.0,43.0,1399702.0
Rajasthan-S20,GANGANAGAR -SC,S20_1,Voters - Overseas,0.0,0.0,0.0,0.0
Rajasthan-S20,GANGANAGAR -SC,S20_1,Voters - Proxy,,,,0.0
Rajasthan-S20,GANGANAGAR -SC,S20_1,Voters - Postal,,,,14608.0
Rajasthan-S20,GANGANAGAR -SC,S20_1,Voters - Total,,,,1414310.0
Rajasthan-S20,GANGANAGAR -SC,S20_1,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,,,,0.0
Rajasthan-S20,GANGANAGAR -SC,S20_1,Voters - Polling Percentage,,,,67.22
Rajasthan-S20,GANGANAGAR -SC,S20_1,Votes - Total Votes Polled On Evm,,,,1399702.0
Rajasthan-S20,GANGANAGAR -SC,S20_1,Votes - Total Deducted Votes From Evm,,,,12940.0
Rajasthan-S20,GANGANAGAR -SC,S20_1,Votes - Total Valid Votes Polled On Evm,,,,1386762.0
Rajasthan-S20,GANGANAGAR -SC,S20_1,Votes - Postal Votes Counted,,,,14608.0
Rajasthan-S20,GANGANAGAR -SC,S20_1,Votes - Postal Votes Deducted,,,,971.0
Rajasthan-S20,GANGANAGAR -SC,S20_1,Votes - Valid Postal Votes,,,,13637.0
Rajasthan-S20,GANGANAGAR -SC,S20_1,Votes - Total Valid Votes Polled,,,,1400399.0
Rajasthan-S20,GANGANAGAR -SC,S20_1,Votes - Test Votes Polled On Evm,,,,0.0
Rajasthan-S20,GANGANAGAR -SC,S20_1,Votes - Votes Polled For 'Nota'(Including Postal),,,,13095.0
Rajasthan-S20,GANGANAGAR -SC,S20_1,Votes - Tendered Votes,,,,31.0
Rajasthan-S20,GANGANAGAR -SC,S20_1,Polling Station - Number,,,,2016.0
Rajasthan-S20,GANGANAGAR -SC,S20_1,Polling Station - Average Electors Per Polling,,,,1044.0
Rajasthan-S20,GANGANAGAR -SC,S20_1,Polling Station - Dates(S) Of Re-Poll If Any,,,,
Rajasthan-S20,GANGANAGAR -SC,S20_1,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,,,,
Rajasthan-S20,GANGANAGAR -SC,S20_1,Dates - Polling Date - 13/05/2024,,,,
Rajasthan-S20,GANGANAGAR -SC,S20_1,Dates - Counting Date - 04/06/2024,,,,
Rajasthan-S20,GANGANAGAR -SC,S20_1,"Dates - Declaration Of
Result Date - 04/06/2024",,,,
Rajasthan-S20,GANGANAGAR -SC,S20_1,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,,,,
Rajasthan-S20,GANGANAGAR -SC,S20_1,Result - Candidate -Winner: - Gumma Thanuja Rani,,,,
Rajasthan-S20,GANGANAGAR -SC,S20_1,Result - Winner - Votes ,,,,477005.0
Rajasthan-S20,GANGANAGAR -SC,S20_1,Result - Party Runner-Up: - Bharatiya Janata Party,,,,
Rajasthan-S20,GANGANAGAR -SC,S20_1,Result - Candidate Runner-Up: - Kothapalli Geetha,,,,638339.0
Rajasthan-S20,GANGANAGAR -SC,S20_1,Result - Candidate Votes ,,,,
Rajasthan-S20,GANGANAGAR -SC,S20_1,Result - Votes- Margin,,,,88153.0
Rajasthan-S20,BIKANER -SC,S20_2,Candidates - Nominated,8.0,1.0,0.0,9.0
Rajasthan-S20,BIKANER -SC,S20_2,Candidates - Nomination Rejected,0.0,0.0,0.0,0.0
Rajasthan-S20,BIKANER -SC,S20_2,Candidates - Withdrawn,0.0,0.0,0.0,0.0
Rajasthan-S20,BIKANER -SC,S20_2,Candidates - Contested,8.0,1.0,0.0,9.0
Rajasthan-S20,BIKANER -SC,S20_2,Candidates - Forfeited Deposit,6.0,1.0,0.0,7.0
Rajasthan-S20,BIKANER -SC,S20_2,Electors - General,1078037.0,970318.0,32.0,2048387.0
Rajasthan-S20,BIKANER -SC,S20_2,Electors - Overseas,9.0,3.0,0.0,12.0
Rajasthan-S20,BIKANER -SC,S20_2,Electors - Service,2259.0,90.0,0.0,2349.0
Rajasthan-S20,BIKANER -SC,S20_2,Electors - Total,1080305.0,970411.0,32.0,2050748.0
Rajasthan-S20,BIKANER -SC,S20_2,Voters - General,617152.0,491253.0,18.0,1108423.0
Rajasthan-S20,BIKANER -SC,S20_2,Voters - Overseas,0.0,0.0,0.0,0.0
Rajasthan-S20,BIKANER -SC,S20_2,Voters - Proxy,,,,0.0
Rajasthan-S20,BIKANER -SC,S20_2,Voters - Postal,,,,10949.0
Rajasthan-S20,BIKANER -SC,S20_2,Voters - Total,,,,1119372.0
Rajasthan-S20,BIKANER -SC,S20_2,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,,,,0.0
Rajasthan-S20,BIKANER -SC,S20_2,Voters - Polling Percentage,,,,54.58
Rajasthan-S20,BIKANER -SC,S20_2,Votes - Total Votes Polled On Evm,,,,1108423.0
Rajasthan-S20,BIKANER -SC,S20_2,Votes - Total Deducted Votes From Evm,,,,12431.0
Rajasthan-S20,BIKANER -SC,S20_2,Votes - Total Valid Votes Polled On Evm,,,,1095992.0
Rajasthan-S20,BIKANER -SC,S20_2,Votes - Postal Votes Counted,,,,10949.0
Rajasthan-S20,BIKANER -SC,S20_2,Votes - Postal Votes Deducted,,,,1217.0
Rajasthan-S20,BIKANER -SC,S20_2,Votes - Valid Postal Votes,,,,9732.0
Rajasthan-S20,BIKANER -SC,S20_2,Votes - Total Valid Votes Polled,,,,1105724.0
Rajasthan-S20,BIKANER -SC,S20_2,Votes - Test Votes Polled On Evm,,,,0.0
Rajasthan-S20,BIKANER -SC,S20_2,Votes - Votes Polled For 'Nota'(Including Postal),,,,12558.0
Rajasthan-S20,BIKANER -SC,S20_2,Votes - Tendered Votes,,,,17.0
